CurveUID,SandboxUID,CurveDate,RangeSEQ,Value,EstimateFlag,NewRangeSEQ,DateRank,IsSecondLargestDate,TwoLast_Denominator,Normal_Denominator,LN_Calc
30000,0,2024-08-30,2,1.6869999999999998,N,1,1,0,,,0.0
30000,0,2024-08-30,3,2.233,N,2,1,0,,,0.0
30000,0,2024-08-30,4,3.2969999999999997,N,3,1,0,,,0.0
30000,0,2024-08-30,5,4.2365,N,4,1,0,,,0.0
30000,0,2024-08-30,6,4.087,N,5,1,0,,,0.0
30000,0,2024-08-30,7,2.824,N,6,1,0,,,0.0
30000,0,2024-08-30,8,2.6405,N,7,1,0,,,0.0
30000,0,2024-08-30,9,2.6014999999999997,N,8,1,0,,,0.0
30000,0,2024-08-30,10,2.7115,N,9,1,0,,,0.0
30000,0,2024-08-30,11,2.8205,N,10,1,0,,,0.0
30000,0,2024-08-30,12,2.838,N,11,1,0,,,0.0
30000,0,2024-08-30,13,2.7075,N,12,1,0,,,0.0
30000,0,2024-08-30,14,2.6925000000000003,N,13,1,0,,,0.0
30000,0,2024-08-30,15,3.185,N,14,1,0,,,0.0
30000,0,2024-08-30,16,4.152,N,15,1,0,,,0.0
30000,0,2024-08-30,17,5.037,N,16,1,0,,,0.0
30000,0,2024-08-30,18,4.8035,N,17,1,0,,,0.0
30000,0,2024-08-30,19,3.347,N,18,1,0,,,0.0
30000,0,2024-08-30,20,2.9170000000000003,N,19,1,0,,,0.0
30000,0,2024-08-30,21,2.855,N,20,1,0,,,0.0
30000,0,2024-08-30,22,2.951,N,21,1,0,,,0.0
30000,0,2024-08-30,23,3.0685000000000002,N,22,1,0,,,0.0
30000,0,2024-08-30,24,3.0855,N,23,1,0,,,0.0
30000,0,2024-08-30,25,2.944,N,24,1,0,,,0.0
30000,0,2024-08-30,26,2.9385000000000003,N,25,1,0,,,0.0
30000,0,2024-08-30,27,3.4964999999999997,N,26,1,0,,,0.0
30000,0,2024-08-30,28,4.4415,N,27,1,0,,,0.0
30000,0,2024-08-30,29,5.2615,N,28,1,0,,,0.0
30000,0,2024-08-30,30,5.02,N,29,1,0,,,0.0
30000,0,2024-08-30,31,3.488,N,30,1,0,,,0.0
30000,0,2024-08-30,32,2.8475,N,31,1,0,,,0.0
30000,0,2024-08-30,33,2.7640000000000002,N,32,1,0,,,0.0
30000,0,2024-08-30,34,2.8895,N,33,1,0,,,0.0
30000,0,2024-08-30,35,3.0685,N,34,1,0,,,0.0
30000,0,2024-08-30,36,3.1075,N,35,1,0,,,0.0
30000,0,2024-08-30,37,3.0814999999999997,N,36,1,0,,,0.0
30000,0,2024-08-30,38,3.1614999999999998,N,37,1,0,,,0.0
30000,0,2024-08-30,39,3.5315000000000003,N,38,1,0,,,0.0
30000,0,2024-08-30,40,4.475,N,39,1,0,,,0.0
30000,0,2024-08-30,41,5.2940000000000005,N,40,1,0,,,0.0
30000,0,2024-08-30,42,5.0600000000000005,N,41,1,0,,,0.0
30000,0,2024-08-30,43,3.4745,N,42,1,0,,,0.0
30000,0,2024-08-30,44,2.9435,N,43,1,0,,,0.0
30000,0,2024-08-30,45,2.6935,N,44,1,0,,,0.0
30000,0,2024-08-30,46,2.8245,N,45,1,0,,,0.0
30000,0,2024-08-30,47,3.0185,N,46,1,0,,,0.0
30000,0,2024-08-30,48,3.0585,N,47,1,0,,,0.0
30000,0,2024-08-30,49,3.0225,N,48,1,0,,,0.0
30000,0,2024-08-30,50,3.076,N,49,1,0,,,0.0
30000,0,2024-08-30,51,3.6519999999999997,N,50,1,0,,,0.0
30000,0,2024-08-30,52,4.361,N,51,1,0,,,0.0
30000,0,2024-08-30,53,5.099,N,52,1,0,,,0.0
30000,0,2024-08-30,54,4.789,N,53,1,0,,,0.0
30000,0,2024-08-30,55,3.399,N,54,1,0,,,0.0
30000,0,2024-08-30,56,2.81,N,55,1,0,,,0.0
30000,0,2024-08-30,57,2.684,N,56,1,0,,,0.0
30000,0,2024-08-30,58,2.864,N,57,1,0,,,0.0
30000,0,2024-08-30,59,3.079,N,58,1,0,,,0.0
30000,0,2024-08-30,60,3.123,N,59,1,0,,,0.0
30000,0,2024-08-30,61,3.092,N,60,1,0,,,0.0
30000,0,2024-09-03,1,1.7779999999999998,N,1,20,0,,1.6869999999999998,0.05253733352788162
30000,0,2024-09-03,2,2.3,N,2,20,0,,2.233,0.02956315007708298
30000,0,2024-09-03,3,3.3320000000000003,N,3,20,0,,3.2969999999999997,0.010559760215002472
30000,0,2024-09-03,4,4.2605,N,4,20,0,,4.2365,0.005649067629491939
30000,0,2024-09-03,5,4.112,N,5,20,0,,4.087,0.006098323570723919
30000,0,2024-09-03,6,2.852,N,6,20,0,,2.824,0.009866182921053979
30000,0,2024-09-03,7,2.671,N,7,20,0,,2.6405,0.011484640962973029
30000,0,2024-09-03,8,2.6285,N,8,20,0,,2.6014999999999997,0.010325139529144534
30000,0,2024-09-03,9,2.7305,N,9,20,0,,2.7115,0.006982755311093042
30000,0,2024-09-03,10,2.8324999999999996,N,10,20,0,,2.8205,0.004245539722130448
30000,0,2024-09-03,11,2.8480000000000003,N,11,20,0,,2.838,0.0035174148118786042
30000,0,2024-09-03,12,2.7165,N,12,20,0,,2.7075,0.0033185871164321443
30000,0,2024-09-03,13,2.7035,N,13,20,0,,2.6925000000000003,0.004077099791515791
30000,0,2024-09-03,14,3.2005,N,14,20,0,,3.185,0.004854758575794249
30000,0,2024-09-03,15,4.1499999999999995,N,15,20,0,,4.152,-0.0004818116209807555
30000,0,2024-09-03,16,5.0335,N,16,20,0,,5.037,-0.0006950995761724692
30000,0,2024-09-03,17,4.8095,N,17,20,0,,4.8035,0.001248309742877092
30000,0,2024-09-03,18,3.3575,N,18,20,0,,3.347,0.003132227186066044
30000,0,2024-09-03,19,2.939,N,19,20,0,,2.9170000000000003,0.007513696551195861
30000,0,2024-09-03,20,2.866,N,20,20,0,,2.855,0.003845486298006633
30000,0,2024-09-03,21,2.9555,N,21,20,0,,2.951,0.0015237453214847379
30000,0,2024-09-03,22,3.072,N,22,20,0,,3.0685000000000002,0.0011399724384109796
30000,0,2024-09-03,23,3.087,N,23,20,0,,3.0855,0.0004860267410378506
30000,0,2024-09-03,24,2.9425,N,24,20,0,,2.944,-0.0005096407143350452
30000,0,2024-09-03,25,2.935,N,25,20,0,,2.9385000000000003,-0.0011917937905084536
30000,0,2024-09-03,26,3.495,N,26,20,0,,3.4964999999999997,-0.00042909247601074634
30000,0,2024-09-03,27,4.423,N,27,20,0,,4.4415,-0.004173958341428745
30000,0,2024-09-03,28,5.2625,N,28,20,0,,5.2615,0.00019004180976996571
30000,0,2024-09-03,29,5.0325,N,29,20,0,,5.02,0.002486944828171778
30000,0,2024-09-03,30,3.51,N,30,20,0,,3.488,0.006287531431041168
30000,0,2024-09-03,31,2.8674999999999997,N,31,20,0,,2.8475,0.0069991536821884925
30000,0,2024-09-03,32,2.7830000000000004,N,32,20,0,,2.7640000000000002,0.006850576638330362
30000,0,2024-09-03,33,2.9045,N,33,20,0,,2.8895,0.005177781674754567
30000,0,2024-09-03,34,3.0774999999999997,N,34,20,0,,3.0685,0.0029287362294567786
30000,0,2024-09-03,35,3.1165,N,35,20,0,,3.1075,0.0028920328640389755
30000,0,2024-09-03,36,3.0854999999999997,N,36,20,0,,3.0814999999999997,0.001297227358823626
30000,0,2024-09-03,37,3.1595,N,37,20,0,,3.1614999999999998,-0.0006328112851579201
30000,0,2024-09-03,38,3.5145,N,38,20,0,,3.5315000000000003,-0.004825442233016967
30000,0,2024-09-03,39,4.45,N,39,20,0,,4.475,-0.005602255548669675
30000,0,2024-09-03,40,5.2780000000000005,N,40,20,0,,5.2940000000000005,-0.0030268657237772275
30000,0,2024-09-03,41,5.045,N,41,20,0,,5.0600000000000005,-0.0029688294938019916
30000,0,2024-09-03,42,3.4605,N,42,20,0,,3.4745,-0.0040374964724639705
30000,0,2024-09-03,43,2.9415,N,43,20,0,,2.9435,-0.00067969416380527
30000,0,2024-09-03,44,2.7035,N,44,20,0,,2.6935,0.0037057667014712627
30000,0,2024-09-03,45,2.8475,N,45,20,0,,2.8245,0.008110058556020427
30000,0,2024-09-03,46,3.0404999999999998,N,46,20,0,,3.0185,0.007261956323683582
30000,0,2024-09-03,47,3.0805,N,47,20,0,,3.0585,0.007167321772005849
30000,0,2024-09-03,48,3.0435,N,48,20,0,,3.0225,0.0069238654450313195
30000,0,2024-09-03,49,3.097,N,49,20,0,,3.076,0.006803849347668223
30000,0,2024-09-03,50,3.6744999999999997,N,50,20,0,,3.6519999999999997,0.006142106254066833
30000,0,2024-09-03,51,4.3795,N,51,20,0,,4.361,0.004233173760377323
30000,0,2024-09-03,52,5.1125,N,52,20,0,,5.099,0.0026440792959014857
30000,0,2024-09-03,53,4.7875,N,53,20,0,,4.789,-0.0003132668537079552
30000,0,2024-09-03,54,3.3914999999999997,N,54,20,0,,3.399,-0.0022089693099818083
30000,0,2024-09-03,55,2.794,N,55,20,0,,2.81,-0.005710222510884326
30000,0,2024-09-03,56,2.6710000000000003,N,56,20,0,,2.684,-0.004855284981611533
30000,0,2024-09-03,57,2.8529999999999998,N,57,20,0,,2.864,-0.003848176867036271
30000,0,2024-09-03,58,3.0700000000000003,N,58,20,0,,3.079,-0.0029273073432575097
30000,0,2024-09-03,59,3.117,N,59,20,0,,3.123,-0.001923077515741599
30000,0,2024-09-03,60,3.088,N,60,20,0,,3.092,-0.0012944985626458082
30000,0,2024-09-03,61,3.1605,N,61,20,0,,,0.0
30000,0,2024-09-04,1,1.7325,N,1,19,0,,1.7779999999999998,-0.025923685009791544
30000,0,2024-09-04,2,2.2459999999999996,N,2,19,0,,2.3,-0.023758266618852636
30000,0,2024-09-04,3,3.309,N,3,19,0,,3.3320000000000003,-0.006926695365121138
30000,0,2024-09-04,4,4.244,N,4,19,0,,4.2605,-0.0038803035341370097
30000,0,2024-09-04,5,4.086,N,5,19,0,,4.112,-0.006343031757433646
30000,0,2024-09-04,6,2.844,N,6,19,0,,2.852,-0.0028089906110551153
30000,0,2024-09-04,7,2.666,N,7,19,0,,2.671,-0.0018737123713068395
30000,0,2024-09-04,8,2.6205,N,8,19,0,,2.6285,-0.003048202017281814
30000,0,2024-09-04,9,2.7175,N,9,19,0,,2.7305,-0.004772402596844018
30000,0,2024-09-04,10,2.8114999999999997,N,10,19,0,,2.8324999999999996,-0.007441565169905008
30000,0,2024-09-04,11,2.827,N,11,19,0,,2.8480000000000003,-0.00740091483827618
30000,0,2024-09-04,12,2.6955,N,12,19,0,,2.7165,-0.0077605710998543305
30000,0,2024-09-04,13,2.6825,N,13,19,0,,2.7035,-0.0077980343172060216
30000,0,2024-09-04,14,3.1865,N,14,19,0,,3.2005,-0.0043839118277091945
30000,0,2024-09-04,15,4.136,N,15,19,0,,4.1499999999999995,-0.0033791970364787823
30000,0,2024-09-04,16,5.0275,N,16,19,0,,5.0335,-0.0011927245226709424
30000,0,2024-09-04,17,4.8045,N,17,19,0,,4.8095,-0.001040149875347716
30000,0,2024-09-04,18,3.35,N,18,19,0,,3.3575,-0.002236303578280461
30000,0,2024-09-04,19,2.9440000000000004,N,19,19,0,,2.939,0.0016998134298495523
30000,0,2024-09-04,20,2.8649999999999998,N,20,19,0,,2.866,-0.0003489792392773125
30000,0,2024-09-04,21,2.9459999999999997,N,21,19,0,,2.9555,-0.0032195232418485743
30000,0,2024-09-04,22,3.0549999999999997,N,22,19,0,,3.072,-0.005549222661867162
30000,0,2024-09-04,23,3.0709999999999997,N,23,19,0,,3.087,-0.005196504061337069
30000,0,2024-09-04,24,2.927,N,24,19,0,,2.9425,-0.005281552442545855
30000,0,2024-09-04,25,2.919,N,25,19,0,,2.935,-0.0054663614080820285
30000,0,2024-09-04,26,3.483,N,26,19,0,,3.495,-0.0034393843019094672
30000,0,2024-09-04,27,4.4110000000000005,N,27,19,0,,4.423,-0.002716777763386908
30000,0,2024-09-04,28,5.2444999999999995,N,28,19,0,,5.2625,-0.0034262905889783863
30000,0,2024-09-04,29,5.0155,N,29,19,0,,5.0325,-0.003383761190406594
30000,0,2024-09-04,30,3.497,N,30,19,0,,3.51,-0.0037105793965356015
30000,0,2024-09-04,31,2.8535000000000004,N,31,19,0,,2.8674999999999997,-0.00489425902676272
30000,0,2024-09-04,32,2.768,N,32,19,0,,2.7830000000000004,-0.005404444788330756
30000,0,2024-09-04,33,2.8895,N,33,19,0,,2.9045,-0.005177781674754626
30000,0,2024-09-04,34,3.0604999999999998,N,34,19,0,,3.0774999999999997,-0.005539277767484051
30000,0,2024-09-04,35,3.1014999999999997,N,35,19,0,,3.1165,-0.004824711835733077
30000,0,2024-09-04,36,3.0725,N,36,19,0,,3.0854999999999997,-0.004222156320931668
30000,0,2024-09-04,37,3.1475,N,37,19,0,,3.1595,-0.003805300295007731
30000,0,2024-09-04,38,3.5045,N,38,19,0,,3.5145,-0.0028494106755805305
30000,0,2024-09-04,39,4.447,N,39,19,0,,4.45,-0.0006743846495894994
30000,0,2024-09-04,40,5.272,N,40,19,0,,5.2780000000000005,-0.0011374408809263145
30000,0,2024-09-04,41,5.034,N,41,19,0,,5.045,-0.0021827570924482214
30000,0,2024-09-04,42,3.4595,N,42,19,0,,3.4605,-0.00028901734305241945
30000,0,2024-09-04,43,2.9335,N,43,19,0,,2.9415,-0.002723405938596103
30000,0,2024-09-04,44,2.6944999999999997,N,44,19,0,,2.7035,-0.0033345714485083383
30000,0,2024-09-04,45,2.8385000000000002,N,45,19,0,,2.8475,-0.003165672710556262
30000,0,2024-09-04,46,3.0305,N,46,19,0,,3.0404999999999998,-0.0032943531688246126
30000,0,2024-09-04,47,3.0705,N,47,19,0,,3.0805,-0.0032515066851713723
30000,0,2024-09-04,48,3.0435,N,48,19,0,,3.0435,0.0
30000,0,2024-09-04,49,3.096,N,49,19,0,,3.097,-0.00032294526358499925
30000,0,2024-09-04,50,3.6704999999999997,N,50,19,0,,3.6744999999999997,-0.001089176418089897
30000,0,2024-09-04,51,4.3775,N,51,19,0,,4.3795,-0.00045677744313666864
30000,0,2024-09-04,52,5.1085,N,52,19,0,,5.1125,-0.000782702319578719
30000,0,2024-09-04,53,4.797499999999999,N,53,19,0,,4.7875,0.002086594392953424
30000,0,2024-09-04,54,3.4145,N,54,19,0,,3.3914999999999997,0.006758768015009661
30000,0,2024-09-04,55,2.8270000000000004,N,55,19,0,,2.794,0.011741817876683415
30000,0,2024-09-04,56,2.687,N,56,19,0,,2.6710000000000003,0.005972395505530197
30000,0,2024-09-04,57,2.832,N,57,19,0,,2.8529999999999998,-0.007387896399889571
30000,0,2024-09-04,58,3.027,N,58,19,0,,3.0700000000000003,-0.014105531559524263
30000,0,2024-09-04,59,3.076,N,59,19,0,,3.117,-0.013240949141802518
30000,0,2024-09-04,60,3.0490000000000004,N,60,19,0,,3.088,-0.012709964156411941
30000,0,2024-09-04,61,3.1245000000000003,N,61,19,0,,3.1605,-0.01145597254321689
30000,0,2024-09-05,1,1.834,N,1,18,0,,1.7325,0.056933921752352006
30000,0,2024-09-05,2,2.3065,N,2,18,0,,2.2459999999999996,0.02658036769948711
30000,0,2024-09-05,3,3.354,N,3,18,0,,3.309,0.013507634461542002
30000,0,2024-09-05,4,4.277,N,4,18,0,,4.244,0.007745608493035006
30000,0,2024-09-05,5,4.1145,N,5,18,0,,4.086,0.006950823668200025
30000,0,2024-09-05,6,2.8635,N,6,18,0,,2.844,0.00683314091078061
30000,0,2024-09-05,7,2.6805000000000003,N,7,18,0,,2.666,0.005424122528938567
30000,0,2024-09-05,8,2.629,N,8,18,0,,2.6205,0.003238406487660368
30000,0,2024-09-05,9,2.725,N,9,18,0,,2.7175,0.0027560881019799838
30000,0,2024-09-05,10,2.82,N,10,18,0,,2.8114999999999997,0.0030187361999030144
30000,0,2024-09-05,11,2.8375,N,11,18,0,,2.827,0.0037073040960678397
30000,0,2024-09-05,12,2.7079999999999997,N,12,18,0,,2.6955,0.004626639140442196
30000,0,2024-09-05,13,2.6999999999999997,N,13,18,0,,2.6825,0.006502577487566847
30000,0,2024-09-05,14,3.1945,N,14,18,0,,3.1865,0.002507445288049085
30000,0,2024-09-05,15,4.127,N,15,18,0,,4.136,-0.0021783864356833328
30000,0,2024-09-05,16,5.0215000000000005,N,16,18,0,,5.0275,-0.001194148813413299
30000,0,2024-09-05,17,4.8055,N,17,18,0,,4.8045,0.0002081165460165229
30000,0,2024-09-05,18,3.35,N,18,18,0,,3.35,0.0
30000,0,2024-09-05,19,2.9385,N,19,18,0,,2.9440000000000004,-0.001869953796061838
30000,0,2024-09-05,20,2.8535,N,20,18,0,,2.8649999999999998,-0.004022039172077057
30000,0,2024-09-05,21,2.9335,N,21,18,0,,2.9459999999999997,-0.004252068656660912
30000,0,2024-09-05,22,3.045,N,22,18,0,,3.0549999999999997,-0.0032786914616982354
30000,0,2024-09-05,23,3.062,N,23,18,0,,3.0709999999999997,-0.0029349442231932834
30000,0,2024-09-05,24,2.92,N,24,18,0,,2.927,-0.0023943914295584223
30000,0,2024-09-05,25,2.9105000000000003,N,25,18,0,,2.919,-0.0029162041423244542
30000,0,2024-09-05,26,3.475,N,26,18,0,,3.483,-0.0022995123671087033
30000,0,2024-09-05,27,4.402,N,27,18,0,,4.4110000000000005,-0.0020424380185328586
30000,0,2024-09-05,28,5.2355,N,28,18,0,,5.2444999999999995,-0.0017175576741417138
30000,0,2024-09-05,29,5.0025,N,29,18,0,,5.0155,-0.0025953298656513713
30000,0,2024-09-05,30,3.484,N,30,18,0,,3.497,-0.0037243990909824397
30000,0,2024-09-05,31,2.8395,N,31,18,0,,2.8535000000000004,-0.004918330659275635
30000,0,2024-09-05,32,2.755,N,32,18,0,,2.768,-0.0047075951505452405
30000,0,2024-09-05,33,2.8765,N,33,18,0,,2.8895,-0.00450919945448446
30000,0,2024-09-05,34,3.0465,N,34,18,0,,3.0604999999999998,-0.004584910602575446
30000,0,2024-09-05,35,3.0875,N,35,18,0,,3.1014999999999997,-0.004524163476939568
30000,0,2024-09-05,36,3.0585,N,36,18,0,,3.0725,-0.004566962757570295
30000,0,2024-09-05,37,3.1325,N,37,18,0,,3.1475,-0.0047770791482789204
30000,0,2024-09-05,38,3.4845,N,38,18,0,,3.5045,-0.005723295061805876
30000,0,2024-09-05,39,4.42,N,39,18,0,,4.447,-0.006090015438952621
30000,0,2024-09-05,40,5.239,N,40,18,0,,5.272,-0.006279156774123506
30000,0,2024-09-05,41,4.996,N,41,18,0,,5.034,-0.007577304449792803
30000,0,2024-09-05,42,3.4135,N,42,18,0,,3.4595,-0.01338591208053069
30000,0,2024-09-05,43,2.901,N,43,18,0,,2.9335,-0.011140744244510633
30000,0,2024-09-05,44,2.6519999999999997,N,44,18,0,,2.6944999999999997,-0.015898586067798273
30000,0,2024-09-05,45,2.7960000000000003,N,45,18,0,,2.8385000000000002,-0.015085919257079996
30000,0,2024-09-05,46,2.989,N,46,18,0,,3.0305,-0.013788739107401936
30000,0,2024-09-05,47,3.03,N,47,18,0,,3.0705,-0.013277795266039113
30000,0,2024-09-05,48,3.003,N,48,18,0,,3.0435,-0.01339637995064872
30000,0,2024-09-05,49,3.0565,N,49,18,0,,3.096,-0.01284048524083763
30000,0,2024-09-05,50,3.6319999999999997,N,50,18,0,,3.6704999999999997,-0.010544431829652116
30000,0,2024-09-05,51,4.339,N,51,18,0,,4.3775,-0.008833878361656214
30000,0,2024-09-05,52,5.071,N,52,18,0,,5.1085,-0.007367782236459433
30000,0,2024-09-05,53,4.7540000000000004,N,53,18,0,,4.797499999999999,-0.009108579961715534
30000,0,2024-09-05,54,3.371,N,54,18,0,,3.4145,-0.012821633167083233
30000,0,2024-09-05,55,2.791,N,55,18,0,,2.8270000000000004,-0.012816124157268311
30000,0,2024-09-05,56,2.6510000000000002,N,56,18,0,,2.687,-0.013488402326465516
30000,0,2024-09-05,57,2.7969999999999997,N,57,18,0,,2.832,-0.012435761611650714
30000,0,2024-09-05,58,2.993,N,58,18,0,,3.027,-0.011295801169019766
30000,0,2024-09-05,59,3.042,N,59,18,0,,3.076,-0.01111485780629652
30000,0,2024-09-05,60,3.016,N,60,18,0,,3.0490000000000004,-0.010882217860408222
30000,0,2024-09-05,61,3.0925,N,61,18,0,,3.1245000000000003,-0.010294445102493544
30000,0,2024-09-06,1,1.8525,N,1,17,0,,1.834,0.010036704353831775
30000,0,2024-09-06,2,2.3245,N,2,17,0,,2.3065,0.00777373813276408
30000,0,2024-09-06,3,3.3545,N,3,17,0,,3.354,0.00014906461978846065
30000,0,2024-09-06,4,4.2860000000000005,N,4,17,0,,4.277,0.002102067806613706
30000,0,2024-09-06,5,4.1235,N,5,17,0,,4.1145,0.0021849972276425885
30000,0,2024-09-06,6,2.8675,N,6,17,0,,2.8635,0.0013959171696138054
30000,0,2024-09-06,7,2.6769999999999996,N,7,17,0,,2.6805000000000003,-0.001306579747240149
30000,0,2024-09-06,8,2.6235,N,8,17,0,,2.629,-0.002094241603114737
30000,0,2024-09-06,9,2.7215000000000003,N,9,17,0,,2.725,-0.0012852292230896719
30000,0,2024-09-06,10,2.8175,N,10,17,0,,2.82,-0.0008869180182278928
30000,0,2024-09-06,11,2.835,N,11,17,0,,2.8375,-0.0008814456278056542
30000,0,2024-09-06,12,2.7085,N,12,17,0,,2.7079999999999997,0.00018462106578798703
30000,0,2024-09-06,13,2.7035,N,13,17,0,,2.6999999999999997,0.0012954568296391536
30000,0,2024-09-06,14,3.2025,N,14,17,0,,3.1945,0.0025011737284912875
30000,0,2024-09-06,15,4.132,N,15,17,0,,4.127,0.001210800486947342
30000,0,2024-09-06,16,5.0215000000000005,N,16,17,0,,5.0215000000000005,0.0
30000,0,2024-09-06,17,4.8025,N,17,17,0,,4.8055,-0.0006244796206273327
30000,0,2024-09-06,18,3.345,N,18,17,0,,3.35,-0.0014936522567832536
30000,0,2024-09-06,19,2.891,N,19,17,0,,2.9385,-0.01629678403635898
30000,0,2024-09-06,20,2.806,N,20,17,0,,2.8535,-0.016786329314356477
30000,0,2024-09-06,21,2.885,N,21,17,0,,2.9335,-0.016671349423714763
30000,0,2024-09-06,22,3.034,N,22,17,0,,3.045,-0.0036190202355198585
30000,0,2024-09-06,23,3.05,N,23,17,0,,3.062,-0.003926706616171752
30000,0,2024-09-06,24,2.907,N,24,17,0,,2.92,-0.0044619947034514485
30000,0,2024-09-06,25,2.859,N,25,17,0,,2.9105000000000003,-0.01785297438947847
30000,0,2024-09-06,26,3.463,N,26,17,0,,3.475,-0.0034592135964705765
30000,0,2024-09-06,27,4.385000000000001,N,27,17,0,,4.402,-0.003869357280123409
30000,0,2024-09-06,28,5.2125,N,28,17,0,,5.2355,-0.004402763620459782
30000,0,2024-09-06,29,4.9805,N,29,17,0,,5.0025,-0.004407499872668151
30000,0,2024-09-06,30,3.452,N,30,17,0,,3.484,-0.009227285769074894
30000,0,2024-09-06,31,2.7744999999999997,N,31,17,0,,2.8395,-0.02315742955153149
30000,0,2024-09-06,32,2.697,N,32,17,0,,2.755,-0.02127739844728485
30000,0,2024-09-06,33,2.8165,N,33,17,0,,2.8765,-0.021079297968579505
30000,0,2024-09-06,34,2.9804999999999997,N,34,17,0,,3.0465,-0.021902319028567947
30000,0,2024-09-06,35,3.0244999999999997,N,35,17,0,,3.0875,-0.020615913389263715
30000,0,2024-09-06,36,2.9934999999999996,N,36,17,0,,3.0585,-0.021481328317212982
30000,0,2024-09-06,37,3.0575,N,37,17,0,,3.1325,-0.02423381920889582
30000,0,2024-09-06,38,3.4365,N,38,17,0,,3.4845,-0.013871050316913677
30000,0,2024-09-06,39,4.361,N,39,17,0,,4.42,-0.013438307228977426
30000,0,2024-09-06,40,5.182,N,40,17,0,,5.239,-0.01093955828616429
30000,0,2024-09-06,41,4.9270000000000005,N,41,17,0,,4.996,-0.013907308701505203
30000,0,2024-09-06,42,3.3625,N,42,17,0,,3.4135,-0.015053412948240549
30000,0,2024-09-06,43,2.843,N,43,17,0,,2.901,-0.020195672470404186
30000,0,2024-09-06,44,2.6029999999999998,N,44,17,0,,2.6519999999999997,-0.018649446311187683
30000,0,2024-09-06,45,2.742,N,45,17,0,,2.7960000000000003,-0.019502243231441233
30000,0,2024-09-06,46,2.935,N,46,17,0,,2.989,-0.018231430021740942
30000,0,2024-09-06,47,2.975,N,47,17,0,,3.03,-0.01831858052368463
30000,0,2024-09-06,48,2.948,N,48,17,0,,3.003,-0.018484814674103102
30000,0,2024-09-06,49,3.0005,N,49,17,0,,3.0565,-0.018491529039212577
30000,0,2024-09-06,50,3.5709999999999997,N,50,17,0,,3.6319999999999997,-0.016937792126735417
30000,0,2024-09-06,51,4.273,N,51,17,0,,4.339,-0.015327750154325914
30000,0,2024-09-06,52,4.997999999999999,N,52,17,0,,5.071,-0.01450020440012148
30000,0,2024-09-06,53,4.678,N,53,17,0,,4.7540000000000004,-0.016115700776014985
30000,0,2024-09-06,54,3.284,N,54,17,0,,3.371,-0.026147244661741943
30000,0,2024-09-06,55,2.711,N,55,17,0,,2.791,-0.029082384037656714
30000,0,2024-09-06,56,2.571,N,56,17,0,,2.6510000000000002,-0.030641999023136114
30000,0,2024-09-06,57,2.717,N,57,17,0,,2.7969999999999997,-0.029019083775611843
30000,0,2024-09-06,58,2.913,N,58,17,0,,2.993,-0.02709275089326436
30000,0,2024-09-06,59,2.9619999999999997,N,59,17,0,,3.042,-0.026650477991494136
30000,0,2024-09-06,60,2.936,N,60,17,0,,3.016,-0.02688333939344053
30000,0,2024-09-06,61,3.0124999999999997,N,61,17,0,,3.0925,-0.02620952646773259
30000,0,2024-09-09,1,1.7774999999999999,N,1,16,0,,1.8525,-0.04132819549284606
30000,0,2024-09-09,2,2.2545,N,2,16,0,,2.3245,-0.030576743269500467
30000,0,2024-09-09,3,3.2915,N,3,16,0,,3.3545,-0.018959340095011244
30000,0,2024-09-09,4,4.2265,N,4,16,0,,4.2860000000000005,-0.013979669664540189
30000,0,2024-09-09,5,4.074,N,5,16,0,,4.1235,-0.012076999486658978
30000,0,2024-09-09,6,2.8325,N,6,16,0,,2.8675,-0.012280856101364397
30000,0,2024-09-09,7,2.6595,N,7,16,0,,2.6769999999999996,-0.0065586293379801255
30000,0,2024-09-09,8,2.6065,N,8,16,0,,2.6235,-0.006500978918605841
30000,0,2024-09-09,9,2.702,N,9,16,0,,2.7215000000000003,-0.007190959354110652
30000,0,2024-09-09,10,2.803,N,10,16,0,,2.8175,-0.005159694749143062
30000,0,2024-09-09,11,2.8185,N,11,16,0,,2.835,-0.005837108640222764
30000,0,2024-09-09,12,2.695,N,12,16,0,,2.7085,-0.004996771754856046
30000,0,2024-09-09,13,2.693,N,13,16,0,,2.7035,-0.0038914160104606406
30000,0,2024-09-09,14,3.1925,N,14,16,0,,3.2025,-0.003127445864195069
30000,0,2024-09-09,15,4.115,N,15,16,0,,4.132,-0.004122717128358815
30000,0,2024-09-09,16,5.0015,N,16,16,0,,5.0215000000000005,-0.003990826408158353
30000,0,2024-09-09,17,4.7855,N,17,16,0,,4.8025,-0.003546103006750589
30000,0,2024-09-09,18,3.33,N,18,16,0,,3.345,-0.004494389587839326
30000,0,2024-09-09,19,2.9320000000000004,N,19,16,0,,2.891,0.014082320990196259
30000,0,2024-09-09,20,2.845,N,20,16,0,,2.806,0.013803085898025029
30000,0,2024-09-09,21,2.931,N,21,16,0,,2.885,0.015818761768692624
30000,0,2024-09-09,22,3.0335,N,22,16,0,,3.034,-0.00016481252612492446
30000,0,2024-09-09,23,3.0455,N,23,16,0,,3.05,-0.0014764993249179535
30000,0,2024-09-09,24,2.9095,N,24,16,0,,2.907,0.0008596235378486785
30000,0,2024-09-09,25,2.901,N,25,16,0,,2.859,0.014583591799092216
30000,0,2024-09-09,26,3.471,N,26,16,0,,3.463,0.002307471459364287
